entity_id,timestamp,latitude,longitude
E-bcbb,2025-05-07T18:49:48.371Z,37.741379,-122.478815
E-f07e,2025-05-07T09:08:25.264Z,37.785779,-122.450237
E-572d,2025-05-06T22:33:51.862Z,37.721240,-122.505776
E-206b,2025-05-07T19:50:11.007Z,37.815939,-122.447826
E-e296,2025-05-07T01:04:01.629Z,37.728998,-122.508569
E-525e,2025-05-07T08:46:37.858Z,37.711136,-122.369529
E-9c21,2025-05-07T20:58:51.060Z,37.786323,-122.469394
E-dac1,2025-05-07T17:52:51.503Z,37.803772,-122.446284
E-f2fc,2025-05-07T04:08:04.250Z,37.788318,-122.361996
E-e607,2025-05-07T19:20:21.174Z,37.805764,-122.501773
E-f1ce,2025-05-07T16:40:39.801Z,37.768752,-122.376525
E-e71a,2025-05-06T22:35:53.112Z,37.807938,-122.475844
E-0831,2025-05-07T17:18:11.319Z,37.800801,-122.463420
E-8a41,2025-05-07T05:39:30.776Z,37.817883,-122.357383
E-f3f7,2025-05-07T00:03:12.385Z,37.788963,-122.482559
E-b17c,2025-05-07T09:08:28.616Z,37.769263,-122.382008
E-96dd,2025-05-07T13:54:02.994Z,37.801632,-122.486096
E-ba40,2025-05-07T05:17:12.059Z,37.784058,-122.388520
E-6c78,2025-05-07T07:13:39.790Z,37.717867,-122.464635
E-a03f,2025-05-07T17:34:46.112Z,37.800961,-122.361145
E-dfde,2025-05-07T02:14:34.396Z,37.745636,-122.465344
E-e833,2025-05-07T17:26:22.457Z,37.772565,-122.482504
E-84ff,2025-05-07T08:59:30.430Z,37.734859,-122.440273
E-89a6,2025-05-07T17:42:45.257Z,37.784403,-122.527877
E-d2d2,2025-05-07T19:52:29.830Z,37.708753,-122.394472
E-9e7c,2025-05-07T00:47:16.436Z,37.756326,-122.493494
E-aa00,2025-05-07T01:58:37.950Z,37.763025,-122.471692
E-98e9,2025-05-07T10:23:57.478Z,37.791900,-122.495484
E-892f,2025-05-06T23:34:29.134Z,37.798394,-122.403848
E-43d2,2025-05-06T22:59:42.822Z,37.759855,-122.445936
E-a0f5,2025-05-07T02:30:56.982Z,37.799850,-122.518546
E-f48f,2025-05-07T00:35:24.765Z,37.802612,-122.378414
E-e39a,2025-05-07T10:59:47.156Z,37.767497,-122.454064
E-1c30,2025-05-07T20:59:16.975Z,37.796022,-122.498049
E-9a46,2025-05-07T12:15:32.590Z,37.747672,-122.378128
E-bde4,2025-05-07T00:51:28.184Z,37.815737,-122.386027
E-fdd3,2025-05-07T21:07:43.934Z,37.700364,-122.488825
E-0622,2025-05-07T13:59:00.230Z,37.803744,-122.448890
E-342d,2025-05-07T05:28:32.645Z,37.823084,-122.432260
E-35b4,2025-05-06T22:25:19.258Z,37.799238,-122.464906
E-2692,2025-05-07T13:20:18.770Z,37.723459,-122.372602
E-5c4e,2025-05-07T00:45:10.019Z,37.723123,-122.446511
E-48a7,2025-05-07T20:00:00.520Z,37.725125,-122.514618
E-d4c2,2025-05-07T18:43:15.358Z,37.787171,-122.364063
E-592b,2025-05-07T00:06:31.035Z,37.766001,-122.504037
E-6092,2025-05-07T09:40:40.571Z,37.757487,-122.475270
E-1fb6,2025-05-07T10:29:36.202Z,37.788041,-122.357205
E-5f97,2025-05-07T02:51:19.185Z,37.752724,-122.502040
E-8926,2025-05-07T14:22:36.530Z,37.783771,-122.449855
E-4311,2025-05-07T11:50:16.096Z,37.768839,-122.445301
E-6267,2025-05-07T14:40:01.579Z,37.716078,-122.365574
E-c882,2025-05-07T18:13:28.346Z,37.754663,-122.369876
E-f20e,2025-05-07T07:31:41.379Z,37.804517,-122.431645
E-b9e6,2025-05-07T00:57:30.884Z,37.769038,-122.478254
E-63bb,2025-05-07T02:51:57.520Z,37.731231,-122.413229
E-4953,2025-05-07T09:00:29.030Z,37.720915,-122.437591
E-14a5,2025-05-07T10:13:05.254Z,37.762321,-122.398070
E-429e,2025-05-07T18:35:26.644Z,37.829597,-122.444504
E-0da0,2025-05-07T10:45:30.866Z,37.739995,-122.406066
E-aeef,2025-05-07T18:30:58.390Z,37.727497,-122.473564
E-574e,2025-05-07T13:10:49.693Z,37.786022,-122.473383
E-7ab3,2025-05-07T02:48:22.614Z,37.820278,-122.469572
E-fa74,2025-05-07T15:36:40.572Z,37.736782,-122.475543
E-2a2c,2025-05-07T12:43:28.373Z,37.824422,-122.523182
E-7304,2025-05-07T03:10:05.652Z,37.757543,-122.510567
E-246e,2025-05-07T13:50:40.040Z,37.731961,-122.411519
E-e7bb,2025-05-07T15:46:46.454Z,37.801572,-122.493512
E-acc2,2025-05-07T01:28:03.821Z,37.763223,-122.433218
E-13ae,2025-05-07T13:35:47.012Z,37.829462,-122.444094
E-5ae9,2025-05-07T08:36:59.160Z,37.712689,-122.374435
E-474a,2025-05-07T14:06:58.179Z,37.777656,-122.500045
E-0c25,2025-05-07T19:50:04.308Z,37.751364,-122.370089
E-5b60,2025-05-07T20:35:58.037Z,37.822984,-122.394150
E-4d75,2025-05-07T08:24:25.325Z,37.795235,-122.509280
E-a091,2025-05-07T07:06:08.155Z,37.816994,-122.369704
E-a20f,2025-05-07T09:34:22.502Z,37.733998,-122.457900
E-a2a9,2025-05-07T16:30:13.929Z,37.773958,-122.412771
E-4b2b,2025-05-07T17:37:58.259Z,37.743168,-122.523454
E-4a58,2025-05-07T08:55:27.104Z,37.722328,-122.399078
E-f650,2025-05-07T13:01:40.697Z,37.764713,-122.470952
E-e771,2025-05-07T02:23:35.888Z,37.702180,-122.510404
E-2788,2025-05-07T02:17:51.163Z,37.743064,-122.372134
E-88c6,2025-05-07T14:32:43.898Z,37.744233,-122.440315
E-fe87,2025-05-07T15:08:00.523Z,37.715233,-122.363517
E-23ab,2025-05-07T07:37:52.483Z,37.773279,-122.474858
E-2906,2025-05-07T00:33:58.019Z,37.709987,-122.365461
E-9ddb,2025-05-07T02:34:28.973Z,37.701059,-122.464299
E-e6e9,2025-05-07T06:14:35.159Z,37.818171,-122.429940
E-33c9,2025-05-07T17:00:32.295Z,37.785863,-122.499447
E-bfd3,2025-05-06T21:50:15.847Z,37.732969,-122.460021
E-6b7e,2025-05-06T23:03:13.076Z,37.737545,-122.508277
E-c834,2025-05-07T04:50:08.579Z,37.725608,-122.520277
E-6915,2025-05-07T07:45:17.327Z,37.768067,-122.429176
E-dfa2,2025-05-06T23:02:10.370Z,37.726055,-122.404696
E-4690,2025-05-07T14:57:09.640Z,37.704441,-122.472117
E-06a4,2025-05-06T23:57:15.690Z,37.821731,-122.496708
E-e8d3,2025-05-06T22:23:36.265Z,37.734281,-122.445413
E-23ea,2025-05-06T23:21:15.412Z,37.717556,-122.408757
E-a7d4,2025-05-07T06:05:01.591Z,37.801523,-122.427704
E-e7d6,2025-05-07T08:16:09.725Z,37.826166,-122.475263
E-97ab,2025-05-07T08:52:52.049Z,37.747186,-122.360819
E-0f2c,2025-05-07T07:08:35.642Z,37.723412,-122.429383
E-d586,2025-05-07T09:53:19.814Z,37.797354,-122.461887
E-6527,2025-05-06T23:28:38.476Z,37.783187,-122.425752
E-3938,2025-05-07T03:48:31.720Z,37.767992,-122.429310
E-0142,2025-05-07T09:24:22.060Z,37.781857,-122.387121
E-b7f0,2025-05-07T05:50:08.322Z,37.776485,-122.370212
E-4230,2025-05-07T03:18:43.201Z,37.728573,-122.508607
E-1080,2025-05-06T22:41:34.310Z,37.763471,-122.512759
E-540a,2025-05-07T01:46:48.486Z,37.809918,-122.526250
E-4046,2025-05-07T18:40:09.983Z,37.751880,-122.483697
E-bfc6,2025-05-07T17:38:01.392Z,37.717030,-122.428771
E-488d,2025-05-07T03:13:25.659Z,37.769460,-122.489746
E-97eb,2025-05-07T14:16:43.367Z,37.751037,-122.382969
E-f3b4,2025-05-07T15:51:51.123Z,37.804770,-122.495439
E-934b,2025-05-07T18:33:13.869Z,37.769232,-122.494207
E-7e4c,2025-05-07T14:01:50.149Z,37.768590,-122.368589
E-948a,2025-05-07T05:33:57.487Z,37.824396,-122.436874
E-ebc8,2025-05-07T11:51:41.735Z,37.730036,-122.399005
E-d77a,2025-05-07T14:52:46.450Z,37.770363,-122.439119
E-9a3c,2025-05-07T03:20:22.494Z,37.811811,-122.480334
E-73cb,2025-05-07T17:37:35.579Z,37.812064,-122.376420
E-e52c,2025-05-07T04:16:23.616Z,37.802904,-122.354745
E-73b6,2025-05-07T01:30:17.416Z,37.753226,-122.473044
E-7784,2025-05-06T21:55:18.256Z,37.785198,-122.440633
E-d6a3,2025-05-07T01:35:10.919Z,37.779662,-122.381627
E-d97a,2025-05-07T09:29:29.637Z,37.802672,-122.434670
E-012c,2025-05-07T14:55:26.106Z,37.753275,-122.403587
E-9520,2025-05-07T15:56:37.619Z,37.799117,-122.499855
E-34e1,2025-05-07T12:42:54.666Z,37.718651,-122.419760
E-f757,2025-05-07T16:44:43.305Z,37.816335,-122.396706
E-2574,2025-05-07T14:35:49.612Z,37.707966,-122.498900
E-01bb,2025-05-06T23:13:48.538Z,37.760217,-122.519073
E-4a0f,2025-05-06T23:32:14.463Z,37.741652,-122.428703
E-5d82,2025-05-07T05:17:08.338Z,37.753426,-122.441410
E-d994,2025-05-07T04:43:19.373Z,37.739896,-122.413302
E-fcaf,2025-05-07T14:29:21.315Z,37.773575,-122.478519
E-07ea,2025-05-07T03:50:27.435Z,37.813722,-122.407833
E-a1ac,2025-05-06T23:00:19.016Z,37.790980,-122.359245
E-a8e2,2025-05-07T02:55:29.975Z,37.706274,-122.479106
E-e164,2025-05-07T14:43:48.467Z,37.746709,-122.399385
E-afcf,2025-05-07T17:13:46.533Z,37.705045,-122.523146
E-95e1,2025-05-07T07:08:21.455Z,37.750140,-122.453878
E-bb60,2025-05-07T09:19:30.970Z,37.737827,-122.469335
E-4814,2025-05-06T23:52:17.460Z,37.803173,-122.481252
E-a3ce,2025-05-07T07:58:25.180Z,37.732696,-122.472095
E-9745,2025-05-07T19:40:04.662Z,37.816096,-122.455147
E-d935,2025-05-07T16:45:30.339Z,37.706409,-122.419014
E-a24b,2025-05-06T22:06:39.984Z,37.828610,-122.460924
E-59f8,2025-05-07T15:31:02.584Z,37.739009,-122.408476
E-1144,2025-05-07T04:37:35.488Z,37.805818,-122.473648
E-2dbb,2025-05-07T02:36:09.780Z,37.809484,-122.481077
E-2d53,2025-05-07T06:22:41.806Z,37.750188,-122.392343
E-c4af,2025-05-07T06:01:25.787Z,37.725367,-122.463007
E-354b,2025-05-07T18:21:26.000Z,37.774415,-122.447888
E-c0a0,2025-05-07T13:51:28.803Z,37.825635,-122.384722
E-185b,2025-05-07T20:10:11.640Z,37.795165,-122.354311
E-6d98,2025-05-07T12:33:06.635Z,37.759532,-122.462631
E-b523,2025-05-07T11:11:44.288Z,37.716420,-122.394360
E-c3e3,2025-05-07T19:30:15.721Z,37.735831,-122.477496
E-3fe4,2025-05-07T08:23:35.427Z,37.759107,-122.452850
E-7ad2,2025-05-07T21:14:10.417Z,37.724713,-122.513403
E-cc87,2025-05-07T11:07:01.653Z,37.774498,-122.486076
E-9f0c,2025-05-07T02:33:32.086Z,37.751414,-122.358931
E-2896,2025-05-07T13:35:35.104Z,37.728749,-122.437107
E-40af,2025-05-07T19:50:22.839Z,37.773970,-122.429282
E-39a9,2025-05-07T05:12:28.372Z,37.765259,-122.352649
E-c46a,2025-05-07T02:25:43.717Z,37.742350,-122.522400
E-f2e0,2025-05-07T09:20:50.650Z,37.734057,-122.482718
E-9249,2025-05-07T18:45:28.514Z,37.789204,-122.399025
E-0811,2025-05-07T20:53:08.182Z,37.758011,-122.412460
E-277f,2025-05-06T22:59:00.813Z,37.746218,-122.467158
E-da46,2025-05-07T20:41:46.338Z,37.752171,-122.420464
E-bfa1,2025-05-07T05:33:47.824Z,37.752136,-122.471590
E-5f3b,2025-05-07T16:16:59.613Z,37.779915,-122.400464
E-c3f8,2025-05-07T16:54:00.068Z,37.719076,-122.416328
E-3ff1,2025-05-07T14:37:02.011Z,37.772110,-122.420000
E-ddd0,2025-05-07T01:55:26.032Z,37.824041,-122.386956
E-965a,2025-05-07T09:38:17.115Z,37.791547,-122.450614
E-1fa9,2025-05-07T04:05:47.197Z,37.758002,-122.499286
E-dcea,2025-05-07T00:40:28.663Z,37.765721,-122.465523
E-f76e,2025-05-07T14:44:32.692Z,37.772090,-122.462268
E-ffc4,2025-05-06T21:38:39.295Z,37.791754,-122.490533
E-89ad,2025-05-07T06:04:16.325Z,37.736269,-122.518141
E-fc03,2025-05-07T17:22:38.698Z,37.726355,-122.350005
E-28a6,2025-05-07T13:28:42.124Z,37.809084,-122.383099
E-95a4,2025-05-07T02:55:33.559Z,37.750271,-122.432663
E-c33e,2025-05-06T22:35:38.681Z,37.765350,-122.447677
E-ab37,2025-05-06T22:05:05.257Z,37.812930,-122.481539
E-1b02,2025-05-07T02:14:17.385Z,37.794180,-122.368622
E-c3ac,2025-05-07T08:37:23.776Z,37.814821,-122.520508
E-52bd,2025-05-06T21:26:14.309Z,37.706070,-122.528682
E-c449,2025-05-07T11:09:36.726Z,37.723775,-122.381077
E-7324,2025-05-07T09:15:44.241Z,37.773952,-122.433940
E-9a9a,2025-05-07T11:50:32.469Z,37.733389,-122.469746
E-82b8,2025-05-07T05:05:58.221Z,37.811437,-122.464016
E-2e75,2025-05-07T11:30:58.032Z,37.734071,-122.462888
E-b906,2025-05-06T23:34:52.023Z,37.777709,-122.447336
E-719b,2025-05-07T19:45:27.692Z,37.718210,-122.493411
E-d3dc,2025-05-06T22:36:56.524Z,37.766324,-122.388198
E-410d,2025-05-07T02:21:29.825Z,37.744342,-122.438480
E-7bde,2025-05-06T23:23:12.372Z,37.729933,-122.368787
E-1820,2025-05-07T03:22:54.457Z,37.735782,-122.518503
E-fe08,2025-05-07T17:29:24.065Z,37.739722,-122.354166
E-04b5,2025-05-07T03:14:13.330Z,37.736531,-122.452582
E-0106,2025-05-07T10:19:30.750Z,37.784548,-122.385129
E-daea,2025-05-07T03:09:05.331Z,37.718354,-122.359193
E-7030,2025-05-07T13:20:56.255Z,37.743645,-122.474000
E-6c90,2025-05-06T22:56:47.191Z,37.818865,-122.497615
E-0796,2025-05-06T21:36:43.822Z,37.802675,-122.494871
E-405d,2025-05-07T15:14:04.824Z,37.821633,-122.355349
E-53a7,2025-05-07T13:38:59.279Z,37.759733,-122.523955
E-23e8,2025-05-07T03:12:15.977Z,37.710977,-122.470195
E-50b1,2025-05-07T16:55:55.687Z,37.704044,-122.392754
E-1a66,2025-05-07T17:06:12.720Z,37.813434,-122.401072
E-f68e,2025-05-07T02:44:24.755Z,37.722622,-122.365662
E-40ab,2025-05-07T03:01:00.578Z,37.776233,-122.353097
E-4b79,2025-05-07T00:01:38.016Z,37.707828,-122.372022
E-d80c,2025-05-07T08:22:42.435Z,37.786053,-122.472294
E-6c27,2025-05-07T05:25:29.556Z,37.800078,-122.396749
E-0ad8,2025-05-07T09:02:41.704Z,37.735291,-122.507036
E-a2a6,2025-05-07T14:39:50.967Z,37.812441,-122.434232
E-5a53,2025-05-06T21:42:36.606Z,37.710419,-122.507084
E-36a9,2025-05-07T17:32:48.302Z,37.743728,-122.482006
E-fa5c,2025-05-06T22:22:27.675Z,37.705547,-122.442211
E-e2f3,2025-05-07T03:50:31.649Z,37.743558,-122.484178
E-e850,2025-05-07T15:55:05.543Z,37.796349,-122.495498
E-5030,2025-05-07T06:36:21.635Z,37.753562,-122.421873
E-71be,2025-05-07T00:46:15.936Z,37.797700,-122.453863
E-a2ef,2025-05-07T00:12:22.466Z,37.738920,-122.487356
E-0242,2025-05-07T05:47:04.903Z,37.816235,-122.440228
E-f67b,2025-05-07T19:47:56.212Z,37.798645,-122.482467
E-25b9,2025-05-07T03:30:49.055Z,37.819299,-122.444282
E-d00e,2025-05-07T00:16:11.839Z,37.749918,-122.410798
E-6784,2025-05-07T10:26:38.124Z,37.791243,-122.372521
E-6704,2025-05-07T06:43:21.301Z,37.786477,-122.353981
E-7fea,2025-05-07T09:04:47.143Z,37.757635,-122.388453
E-fdb3,2025-05-07T01:14:30.642Z,37.822808,-122.421422
E-5af9,2025-05-07T06:32:31.694Z,37.723561,-122.518159
E-6472,2025-05-07T20:45:57.690Z,37.703147,-122.441925
E-adec,2025-05-07T15:05:10.331Z,37.725653,-122.389999
E-380c,2025-05-07T03:25:01.452Z,37.733334,-122.462777
E-64fe,2025-05-06T23:23:35.344Z,37.747945,-122.523829
E-4380,2025-05-07T06:48:28.910Z,37.705002,-122.450754
E-2614,2025-05-07T00:54:53.296Z,37.761767,-122.451193
E-6e30,2025-05-07T05:26:26.657Z,37.803614,-122.436391
E-2112,2025-05-07T02:58:09.703Z,37.731928,-122.437065
E-a7c3,2025-05-07T00:08:37.807Z,37.762472,-122.381379
E-f70b,2025-05-07T02:24:01.412Z,37.739566,-122.505319
E-ba9c,2025-05-07T06:43:26.940Z,37.741593,-122.492002
E-65c4,2025-05-06T23:16:34.355Z,37.767422,-122.429655
E-2a90,2025-05-07T19:01:20.090Z,37.820700,-122.373418
E-6f82,2025-05-07T03:16:35.642Z,37.817101,-122.437640
E-0686,2025-05-07T00:48:53.132Z,37.751912,-122.511100
E-3a39,2025-05-07T05:15:29.179Z,37.710989,-122.359870
E-8870,2025-05-07T16:11:24.873Z,37.768771,-122.454910
E-8800,2025-05-07T05:05:33.660Z,37.813761,-122.392407
E-6fa1,2025-05-07T18:23:40.997Z,37.789008,-122.499802
E-2cba,2025-05-07T04:08:17.891Z,37.781159,-122.421536
E-e53d,2025-05-07T08:54:51.313Z,37.756155,-122.413602
E-5182,2025-05-07T11:27:19.150Z,37.807052,-122.420490
E-0df1,2025-05-07T12:08:38.990Z,37.772492,-122.465068
E-ba2e,2025-05-07T17:36:37.026Z,37.814208,-122.475109
E-4a95,2025-05-07T15:23:38.340Z,37.801268,-122.382187
E-17a2,2025-05-07T21:08:31.629Z,37.758075,-122.367822
E-95ad,2025-05-07T11:34:27.719Z,37.829530,-122.528341
E-5068,2025-05-07T16:58:01.717Z,37.750688,-122.527887
E-f0c2,2025-05-07T07:19:19.883Z,37.763114,-122.446307
E-a4cc,2025-05-07T07:48:00.112Z,37.726323,-122.387202
E-bafe,2025-05-07T03:34:23.076Z,37.793160,-122.374215
E-d9dc,2025-05-07T21:15:23.290Z,37.784729,-122.479780
E-4522,2025-05-07T08:34:24.985Z,37.761900,-122.479580
E-eb8d,2025-05-07T15:29:14.616Z,37.819605,-122.471536
E-4c21,2025-05-07T20:54:22.654Z,37.730410,-122.446190
E-030f,2025-05-07T05:57:17.555Z,37.730129,-122.507771
E-6ff5,2025-05-07T09:46:09.659Z,37.750354,-122.357154
E-c219,2025-05-07T20:31:03.198Z,37.778624,-122.436190
E-4768,2025-05-07T20:49:07.904Z,37.741732,-122.418910
E-358a,2025-05-07T03:47:23.049Z,37.782990,-122.440756
E-a95d,2025-05-07T13:05:37.541Z,37.783197,-122.433141
E-4f44,2025-05-07T01:09:17.194Z,37.792278,-122.493928
E-fd03,2025-05-07T06:24:22.631Z,37.707183,-122.371654
E-eabf,2025-05-06T23:20:08.508Z,37.748551,-122.454332
E-8cb4,2025-05-07T10:29:08.442Z,37.711500,-122.423355
E-8d95,2025-05-06T22:16:23.641Z,37.721351,-122.464496
E-fac8,2025-05-06T23:31:58.149Z,37.739284,-122.498493
E-c086,2025-05-07T02:00:04.067Z,37.708175,-122.362229
E-ff6b,2025-05-07T08:49:54.567Z,37.751376,-122.424740
E-d4c4,2025-05-07T18:44:46.162Z,37.811579,-122.436535
E-2770,2025-05-07T17:54:29.294Z,37.769587,-122.369426
E-7344,2025-05-07T18:52:42.000Z,37.823688,-122.474502
E-c992,2025-05-07T12:43:12.157Z,37.709186,-122.401029
E-1542,2025-05-07T01:55:32.540Z,37.768690,-122.519928
E-ed66,2025-05-07T16:37:50.921Z,37.751978,-122.507739
E-4cfd,2025-05-07T06:26:01.449Z,37.766131,-122.404760
E-2e47,2025-05-07T15:05:06.999Z,37.811827,-122.485513
E-a1d1,2025-05-07T10:56:16.058Z,37.799445,-122.387307
E-b2d1,2025-05-07T18:56:43.041Z,37.823752,-122.442606
E-f860,2025-05-07T06:18:06.749Z,37.763880,-122.454396
E-6ad2,2025-05-07T10:59:08.216Z,37.764077,-122.393409
E-ec63,2025-05-07T08:40:08.279Z,37.822411,-122.484211
E-c84b,2025-05-06T22:57:08.536Z,37.742607,-122.473610
E-702f,2025-05-07T01:49:33.704Z,37.797578,-122.524921
E-f216,2025-05-07T15:16:06.797Z,37.715024,-122.437925
E-e0be,2025-05-07T19:37:31.918Z,37.820191,-122.495231
E-90c8,2025-05-07T19:33:30.425Z,37.715478,-122.527117
E-ee6c,2025-05-06T21:55:18.615Z,37.731701,-122.414015
E-f0ab,2025-05-07T01:26:55.429Z,37.797986,-122.471879
E-2a1f,2025-05-07T19:15:53.922Z,37.746265,-122.403085
E-6892,2025-05-07T17:24:55.145Z,37.714170,-122.351056
E-438e,2025-05-07T15:51:46.071Z,37.700162,-122.428865
E-c7b0,2025-05-07T18:59:58.093Z,37.708307,-122.524464
E-8024,2025-05-07T14:16:08.913Z,37.778817,-122.392044
E-e712,2025-05-07T17:56:37.034Z,37.759389,-122.523290
E-6731,2025-05-06T23:32:37.016Z,37.704025,-122.372663
E-38e7,2025-05-06T23:57:02.621Z,37.713662,-122.478000
E-86c2,2025-05-07T00:19:33.854Z,37.757577,-122.353213
E-4d2a,2025-05-07T20:49:23.181Z,37.750406,-122.471610
E-c1ee,2025-05-07T15:51:28.279Z,37.716841,-122.512641
E-1851,2025-05-07T16:35:32.434Z,37.723720,-122.527544
E-cc9e,2025-05-07T05:38:08.332Z,37.745193,-122.460112
E-c628,2025-05-07T07:00:18.379Z,37.705797,-122.449865
E-2b5c,2025-05-07T21:16:24.336Z,37.781942,-122.471372
E-cd1e,2025-05-07T14:42:42.474Z,37.778870,-122.490396
E-cf88,2025-05-07T03:38:08.188Z,37.784796,-122.357801
E-6a70,2025-05-07T20:26:57.130Z,37.743415,-122.496334
E-348c,2025-05-07T13:50:43.901Z,37.795941,-122.370568
E-9207,2025-05-06T23:02:36.210Z,37.806502,-122.365727
E-021c,2025-05-07T10:14:45.237Z,37.805281,-122.525517
E-d7ad,2025-05-07T01:22:14.847Z,37.731118,-122.468568
E-7bcf,2025-05-07T09:13:43.565Z,37.743718,-122.362860
E-a1b9,2025-05-07T04:14:04.350Z,37.772347,-122.430234
E-350d,2025-05-07T02:03:30.565Z,37.745265,-122.518794
E-148c,2025-05-07T18:38:00.575Z,37.775199,-122.459954
E-51e5,2025-05-07T04:08:09.678Z,37.765721,-122.412574
E-0be0,2025-05-07T00:50:47.464Z,37.734023,-122.520888
E-d779,2025-05-07T08:28:43.782Z,37.741582,-122.395590
E-5b8e,2025-05-07T08:58:40.516Z,37.807645,-122.351922
E-ffde,2025-05-06T22:05:22.117Z,37.730183,-122.386148
E-c73b,2025-05-07T03:23:09.969Z,37.733945,-122.511379
E-0d5e,2025-05-07T01:49:27.642Z,37.745775,-122.519178
E-8394,2025-05-07T09:03:39.593Z,37.795777,-122.510202
E-2e99,2025-05-07T11:23:22.109Z,37.797389,-122.514583
E-890a,2025-05-07T14:51:55.702Z,37.737602,-122.506166
E-9f6b,2025-05-07T15:12:56.239Z,37.817879,-122.391232
E-600a,2025-05-07T06:44:53.843Z,37.826795,-122.478594
E-876b,2025-05-07T05:08:40.575Z,37.707412,-122.351636
E-9aee,2025-05-07T09:04:11.608Z,37.795916,-122.395654
E-f7ba,2025-05-07T07:34:46.378Z,37.823296,-122.386205
E-20b4,2025-05-07T10:44:57.858Z,37.813918,-122.478978
E-4021,2025-05-07T20:41:30.107Z,37.796121,-122.368726
E-ef89,2025-05-07T09:07:59.828Z,37.713617,-122.443350
E-6f0c,2025-05-06T22:22:41.490Z,37.716788,-122.394344
E-7b40,2025-05-07T12:39:22.015Z,37.776713,-122.517689
E-5d8d,2025-05-07T03:18:14.252Z,37.758918,-122.398694
E-85cc,2025-05-07T17:10:53.905Z,37.753209,-122.517894
E-68fa,2025-05-07T16:55:03.357Z,37.703940,-122.513266
E-3227,2025-05-07T09:46:42.144Z,37.716854,-122.380329
E-00d0,2025-05-07T18:27:00.408Z,37.791504,-122.380502
E-4c97,2025-05-07T02:48:15.877Z,37.753546,-122.404825
E-ee08,2025-05-07T12:09:35.416Z,37.729933,-122.519476
E-b293,2025-05-06T22:42:07.603Z,37.737786,-122.425790
E-3464,2025-05-07T12:16:46.478Z,37.807057,-122.469276
E-c18c,2025-05-07T16:43:26.123Z,37.766986,-122.435514
E-b8d1,2025-05-07T05:49:32.148Z,37.809316,-122.450410
E-4c13,2025-05-07T10:02:39.320Z,37.788006,-122.442354
E-6285,2025-05-06T22:23:52.818Z,37.788836,-122.499248
E-523a,2025-05-07T10:57:57.390Z,37.756166,-122.519087
E-ce86,2025-05-07T12:20:02.624Z,37.786613,-122.478302
E-eea9,2025-05-06T22:38:35.244Z,37.759999,-122.460270
E-2259,2025-05-07T13:06:40.985Z,37.761985,-122.489800
E-cfea,2025-05-07T16:46:09.045Z,37.774344,-122.507221
E-f1e2,2025-05-07T19:48:20.091Z,37.816448,-122.376094
E-6294,2025-05-07T02:50:08.624Z,37.793459,-122.382339
E-8457,2025-05-06T21:28:17.195Z,37.795769,-122.389512
E-1cdd,2025-05-07T09:11:28.728Z,37.726689,-122.376678
E-db26,2025-05-07T21:22:58.205Z,37.705762,-122.380735
E-1447,2025-05-07T03:51:44.946Z,37.762953,-122.456585
E-3b7a,2025-05-07T05:20:18.123Z,37.816719,-122.402665
E-b57d,2025-05-07T21:21:47.495Z,37.736848,-122.485970
E-5eaf,2025-05-07T02:13:41.270Z,37.742123,-122.416362
E-56a2,2025-05-07T07:30:32.755Z,37.721283,-122.374665
E-d718,2025-05-07T19:32:24.941Z,37.752547,-122.489340
E-61d7,2025-05-07T06:05:18.392Z,37.794395,-122.420265
E-fbe6,2025-05-07T11:13:20.095Z,37.743641,-122.472570
E-f727,2025-05-07T03:54:58.718Z,37.819923,-122.399077
E-5db2,2025-05-07T04:53:30.607Z,37.783251,-122.388663
E-0306,2025-05-07T06:38:36.986Z,37.748721,-122.418215
E-8bde,2025-05-07T05:30:32.612Z,37.773411,-122.351023
E-3e90,2025-05-07T13:00:51.128Z,37.825458,-122.476286
E-025b,2025-05-07T03:47:26.181Z,37.751769,-122.519152
E-a175,2025-05-07T12:33:32.725Z,37.724394,-122.389178
E-0f56,2025-05-07T10:42:32.783Z,37.713423,-122.362904
E-c2b8,2025-05-07T13:16:38.929Z,37.744009,-122.503155
E-8e9c,2025-05-07T06:00:48.660Z,37.717239,-122.474870
E-fc6b,2025-05-07T05:55:59.387Z,37.725961,-122.526307
E-dc91,2025-05-07T13:24:28.817Z,37.757228,-122.501309
E-3cde,2025-05-07T06:22:21.661Z,37.722290,-122.461412
E-75f9,2025-05-07T13:25:38.916Z,37.732159,-122.363721
E-3984,2025-05-06T21:51:39.316Z,37.786819,-122.426671
E-d9a1,2025-05-07T10:32:39.607Z,37.709520,-122.403382
E-0b40,2025-05-07T19:50:30.978Z,37.778827,-122.487613
E-9505,2025-05-07T19:33:39.789Z,37.737811,-122.516263
E-3527,2025-05-07T12:52:11.171Z,37.732697,-122.409470
E-c06e,2025-05-07T19:54:27.088Z,37.709201,-122.514039
E-3e5c,2025-05-07T03:11:28.401Z,37.735782,-122.505652
E-970d,2025-05-07T05:01:24.650Z,37.801325,-122.391059
E-9f3d,2025-05-07T19:52:13.782Z,37.757010,-122.450492
E-b69e,2025-05-07T11:43:04.920Z,37.761746,-122.475369
E-f6e9,2025-05-07T00:45:58.678Z,37.776772,-122.425885
E-6b62,2025-05-07T15:43:04.547Z,37.770678,-122.382884
E-e943,2025-05-07T06:20:52.396Z,37.798892,-122.427788
